,PLZ,BFS-Nr,Gemeindename,Kantonskürzel,Sprache,pop_PLZ,pop_BFS,PLZ_check,pop_BFS_real,PLZ_to_BFS_factor
2987,8499,297,Bauma,ZH,de,386.0,4881.0,True,386.0,1.0
2981,8493,297,Bauma,ZH,de,1619.0,4881.0,True,1619.0,1.0
2982,8494,297,Bauma,ZH,de,2938.0,4881.0,True,2938.0,1.0
2988,8500,4566,Frauenfeld,TG,de,27134.0,25974.0,True,25974.0,0.957249207636176
2989,8505,4841,Pfyn,TG,de,2094.0,2103.0,True,2103.0,1.004297994269341
2992,8508,4816,Homburg,TG,de,860.0,1543.0,True,860.0,1.0
2991,8507,4816,Homburg,TG,de,695.0,1543.0,True,695.0,1.0
2993,8512,4611,Thundorf,TG,de,1461.0,1513.0,True,1513.0,1.0355920602327173
2994,8514,4881,Amlikon-Bissegg,TG,de,1432.0,1332.0,True,1332.0,0.9301675977653632
2996,8523,220,Hagenbuch,ZH,de,1096.0,1095.0,True,1095.0,0.9990875912408759
2997,8524,4616,Uesslingen-Buch,TG,de,1096.0,1096.0,True,1096.0,1.0
3000,8526,4601,Neunforn,TG,de,609.0,1086.0,True,609.0,1.0
2999,8525,4601,Neunforn,TG,de,534.0,1086.0,True,267.0,0.5
2998,8525,292,Stammheim,ZH,de,534.0,2859.0,True,267.0,0.5
2964,8468,292,Stammheim,ZH,de,648.0,2859.0,True,648.0,1.0
2969,8476,292,Stammheim,ZH,de,994.0,2859.0,True,994.0,1.0
2970,8477,292,Stammheim,ZH,de,1164.0,2859.0,True,1164.0,1.0
3001,8532,4621,Warth-Weiningen,TG,de,1374.0,1365.0,True,1365.0,0.9934497816593887
3002,8535,4811,Herdern,TG,de,662.0,1117.0,True,662.0,1.0
2990,8506,4811,Herdern,TG,de,448.0,1117.0,True,448.0,1.0
3004,8537,4821,Hüttwilen,TG,de,657.0,1765.0,True,657.0,1.0
3003,8536,4821,Hüttwilen,TG,de,1106.0,1765.0,True,1106.0,1.0
3008,8545,225,Rickenbach (ZH),ZH,de,2799.0,2796.0,True,2796.0,0.9989281886387996
3011,8547,4571,Gachnang,TG,de,1534.0,4483.0,True,1534.0,1.0
3010,8546,4571,Gachnang,TG,de,1970.0,4483.0,True,985.0,0.5
3009,8546,298,Wiesendangen,ZH,de,1970.0,6633.0,True,985.0,0.5
3005,8542,298,Wiesendangen,ZH,de,5051.0,6633.0,True,5051.0,1.0
3006,8543,298,Wiesendangen,ZH,de,1122.0,6633.0,True,1122.0,1.0
3007,8544,298,Wiesendangen,ZH,de,411.0,6633.0,True,411.0,1.0
3012,8548,218,Ellikon an der Thur,ZH,de,936.0,936.0,True,936.0,1.0
3013,8552,4561,Felben-Wellhausen,TG,de,2851.0,2874.0,True,2874.0,1.0080673447913013
3014,8553,4590,Hüttlingen,TG,de,829.0,829.0,True,829.0,1.0
3016,8555,4831,Müllheim,TG,de,3002.0,3002.0,True,3002.0,1.0
3018,8558,4846,Raperswilen,TG,de,421.0,416.0,True,416.0,0.9881235154394299
3020,8561,4941,Märstetten,TG,de,587.0,2896.0,True,587.0,1.0
3019,8560,4941,Märstetten,TG,de,2343.0,2896.0,True,2343.0,1.0
3021,8564,4701,Wäldi,TG,de,1218.0,1055.0,True,1055.0,0.8661740558292282
3022,8564,4951,Wigoltingen,TG,de,1218.0,2558.0,True,163.0,0.13382594417077176
3015,8554,4951,Wigoltingen,TG,de,414.0,2558.0,True,414.0,1.0
3017,8556,4951,Wigoltingen,TG,de,1947.0,2558.0,True,1947.0,1.0
3025,8570,4946,Weinfelden,TG,de,11649.0,11629.0,True,11629.0,0.9982831144304232
3027,8573,4666,Kemmental,TG,de,989.0,2603.0,True,989.0,1.0
3023,8565,4666,Kemmental,TG,de,417.0,2603.0,True,417.0,1.0
3024,8566,4666,Kemmental,TG,de,1197.0,2603.0,True,1197.0,1.0
3028,8574,4683,Lengwil,TG,de,1730.0,1730.0,True,1730.0,1.0
3030,8576,4891,Berg (TG),TG,de,478.0,3429.0,True,478.0,1.0
3026,8572,4891,Berg (TG),TG,de,2910.0,3429.0,True,2910.0,1.0
3031,8577,4756,Schönholzerswilen,TG,de,839.0,839.0,True,839.0,1.0
3036,8582,4406,Dozwil,TG,de,683.0,683.0,True,683.0,1.0
3037,8583,4506,Sulgen,TG,de,3947.0,3957.0,True,3957.0,1.002533569799848
3038,8584,4911,Bürglen (TG),TG,de,429.0,3953.0,True,429.0,1.0
3029,8575,4911,Bürglen (TG),TG,de,3580.0,3953.0,True,3580.0,1.0
3041,8586,4476,Erlen,TG,de,4363.0,3802.0,True,3802.0,0.8714187485674995
3042,8586,4901,Birwinken,TG,de,4363.0,1330.0,True,561.0,0.12858125143250057
3040,8585,4901,Birwinken,TG,de,2099.0,1330.0,True,762.0,0.36303001429252024
3039,8585,4681,Langrickenbach,TG,de,2099.0,1337.0,True,1337.0,0.6369699857074798
3043,8587,4461,Amriswil,TG,de,971.0,14211.0,True,971.0,1.0
3034,8580,4461,Amriswil,TG,de,14778.0,14211.0,True,13501.0,0.9135877655975098
3032,8580,4416,Hefenhofen,TG,de,14778.0,1277.0,True,1277.0,0.08641223440249018
3033,8580,4446,Sommeri,TG,de,14778.0,630.0,True,630.0,0.04263093788063337
3035,8581,4461,Amriswil,TG,de,394.0,14211.0,True,394.0,1.0
3045,8589,4511,Zihlschlacht-Sitterdorf,TG,de,942.0,2483.0,True,942.0,1.0
3044,8588,4511,Zihlschlacht-Sitterdorf,TG,de,1369.0,2483.0,True,1369.0,1.0
3046,8590,4436,Romanshorn,TG,de,11328.0,11327.0,True,11327.0,0.9999117231638418
3047,8592,4451,Uttwil,TG,de,1922.0,1923.0,True,1923.0,1.0005202913631634
3048,8593,4426,Kesswil,TG,de,998.0,998.0,True,998.0,1.0
3049,8594,4656,Güttingen,TG,de,1668.0,1668.0,True,1668.0,1.0
3050,8595,4641,Altnau,TG,de,2343.0,2343.0,True,2343.0,1.0
3052,8597,4691,Münsterlingen,TG,de,1490.0,3512.0,True,1490.0,1.0
3051,8596,4691,Münsterlingen,TG,de,2022.0,3512.0,True,2022.0,1.0
3053,8598,4643,Bottighofen,TG,de,2397.0,2397.0,True,2397.0,1.0
3054,8599,4441,Salmsach,TG,de,1458.0,1481.0,True,1481.0,1.0157750342935528
3055,8600,191,Dübendorf,ZH,de,27549.0,29907.0,True,27549.0,1.0
2758,8044,191,Dübendorf,ZH,de,11174.0,29907.0,True,5587.0,0.5
2759,8044,261,Zürich,ZH,de,11174.0,421878.0,True,5587.0,0.5
2747,8001,261,Zürich,ZH,de,5403.0,421878.0,True,5403.0,1.0
2748,8002,261,Zürich,ZH,de,9573.0,421878.0,True,9573.0,1.0
2749,8003,261,Zürich,ZH,de,20458.0,421878.0,True,20458.0,1.0
2750,8004,261,Zürich,ZH,de,26839.0,421878.0,True,26839.0,1.0
2751,8005,261,Zürich,ZH,de,15382.0,421878.0,True,15382.0,1.0
2752,8006,261,Zürich,ZH,de,18336.0,421878.0,True,18336.0,1.0
2753,8008,261,Zürich,ZH,de,16925.0,421878.0,True,16925.0,1.0
2754,8032,261,Zürich,ZH,de,17958.0,421878.0,True,17958.0,1.0
2755,8037,261,Zürich,ZH,de,16065.0,421878.0,True,16065.0,1.0
2756,8038,261,Zürich,ZH,de,17497.0,421878.0,True,17497.0,1.0
2757,8041,261,Zürich,ZH,de,7938.0,421878.0,True,7938.0,1.0
2760,8045,261,Zürich,ZH,de,11246.0,421878.0,True,11246.0,1.0
2761,8046,261,Zürich,ZH,de,25505.0,421878.0,True,25505.0,1.0
2762,8047,261,Zürich,ZH,de,20694.0,421878.0,True,20694.0,1.0
2763,8048,261,Zürich,ZH,de,29427.0,421878.0,True,29427.0,1.0
2764,8049,261,Zürich,ZH,de,23603.0,421878.0,True,23603.0,1.0
2765,8050,261,Zürich,ZH,de,29132.0,421878.0,True,29132.0,1.0
2766,8051,261,Zürich,ZH,de,22582.0,421878.0,True,22582.0,1.0
2767,8052,261,Zürich,ZH,de,20193.0,421878.0,True,20193.0,1.0
2768,8053,261,Zürich,ZH,de,11147.0,421878.0,True,11147.0,1.0
2769,8055,261,Zürich,ZH,de,19907.0,421878.0,True,19907.0,1.0
2770,8057,261,Zürich,ZH,de,21729.0,421878.0,True,21729.0,1.0
2771,8064,261,Zürich,ZH,de,3737.0,421878.0,True,3737.0,1.0
3056,8602,200,Wangen-Brüttisellen,ZH,de,2649.0,8000.0,True,2649.0,1.0
2889,8306,200,Wangen-Brüttisellen,ZH,de,5351.0,8000.0,True,5351.0,1.0
3057,8603,197,Schwerzenbach,ZH,de,5191.0,5193.0,True,5193.0,1.0003852822192256
3059,8605,199,Volketswil,ZH,de,1767.0,18865.0,True,1767.0,1.0
3058,8604,199,Volketswil,ZH,de,17098.0,18865.0,True,17098.0,1.0
3062,8607,119,Seegräben,ZH,de,1464.0,1427.0,True,1427.0,0.9747267759562842
3060,8606,194,Greifensee,ZH,de,8262.0,5307.0,True,5307.0,0.6423384168482208
3069,8617,196,Mönchaltorf,ZH,de,4051.0,4082.0,True,4082.0,1.0076524314983955
3070,8618,157,Oetwil am See,ZH,de,4857.0,4857.0,True,4857.0,1.0
3072,8623,121,Wetzikon (ZH),ZH,de,8209.0,25056.0,True,8209.0,1.0
3071,8620,121,Wetzikon (ZH),ZH,de,16839.0,25056.0,True,16839.0,1.0
3075,8626,115,Gossau (ZH),ZH,de,1301.0,10282.0,True,1301.0,1.0
3065,8614,115,Gossau (ZH),ZH,de,1641.0,10282.0,True,820.5,0.5
3066,8614,198,Uster,ZH,de,1641.0,35337.0,True,820.5,0.5
3073,8624,115,Gossau (ZH),ZH,de,2392.0,10282.0,True,2392.0,1.0
3074,8625,115,Gossau (ZH),ZH,de,5336.0,10282.0,True,5336.0,1.0
3061,8606,198,Uster,ZH,de,8262.0,35337.0,True,8262.0,1.0
3064,8610,198,Uster,ZH,de,29834.0,35337.0,True,29834.0,1.0
3067,8615,198,Uster,ZH,de,1370.0,35337.0,True,1370.0,1.0
3068,8616,198,Uster,ZH,de,784.0,35337.0,True,784.0,1.0
3076,8627,116,Grüningen,ZH,de,3716.0,3716.0,True,3716.0,1.0
3077,8630,118,Rüti (ZH),ZH,de,12495.0,12494.0,True,12494.0,0.9999199679871948
3079,8633,112,Bubikon,ZH,de,3539.0,7371.0,True,3539.0,1.0
3063,8608,112,Bubikon,ZH,de,3839.0,7371.0,True,3839.0,1.0
3081,8635,113,Dürnten,ZH,de,3688.0,7645.0,True,3688.0,1.0
3078,8632,113,Dürnten,ZH,de,3948.0,7645.0,True,3948.0,1.0
3083,8637,120,Wald (ZH),ZH,de,1988.0,10200.0,True,1988.0,1.0
3082,8636,120,Wald (ZH),ZH,de,8317.0,10200.0,True,8317.0,1.0
3089,8700,154,Küsnacht (ZH),ZH,de,14012.0,14811.0,True,14012.0,1.0
2792,8127,154,Küsnacht (ZH),ZH,de,4284.0,14811.0,True,4284.0,1.0
3090,8702,161,Zollikon,ZH,de,8043.0,13311.0,True,8043.0,1.0
2790,8125,161,Zollikon,ZH,de,5271.0,13311.0,True,5271.0,1.0
3091,8703,151,Erlenbach (ZH),ZH,de,5613.0,5606.0,True,5606.0,0.9987528950650276
3092,8704,152,Herrliberg,ZH,de,6560.0,6567.0,True,6567.0,1.0010670731707316
3093,8706,156,Meilen,ZH,de,14539.0,14539.0,True,14539.0,1.0
3094,8707,159,Uetikon am See,ZH,de,6225.0,6225.0,True,6225.0,1.0
3095,8708,155,Männedorf,ZH,de,11397.0,11397.0,True,11397.0,1.0
3097,8713,158,Stäfa,ZH,de,3190.0,14791.0,True,3190.0,1.0
3096,8712,158,Stäfa,ZH,de,11597.0,14791.0,True,11597.0,1.0
3098,8714,153,Hombrechtikon,ZH,de,484.0,8815.0,True,484.0,1.0
3080,8634,153,Hombrechtikon,ZH,de,8338.0,8815.0,True,8338.0,1.0
3100,8716,3338,Schmerikon,SG,de,3937.0,3971.0,True,3971.0,1.0086360172720346
3101,8717,3312,Benken (SG),SG,de,2994.0,2994.0,True,2994.0,1.0
3103,8722,3313,Kaltbrunn,SG,de,4959.0,4976.0,True,4976.0,1.0034281105061504
3108,8730,3339,Uznach,SG,de,6569.0,6519.0,True,6519.0,0.9923884913989953
3112,8735,3342,Eschenbach (SG),SG,de,1793.0,9614.0,True,1793.0,1.0
3084,8638,3342,Eschenbach (SG),SG,de,1050.0,9614.0,True,1050.0,1.0
3107,8727,3342,Eschenbach (SG),SG,de,212.0,9614.0,True,212.0,1.0
3109,8732,3342,Eschenbach (SG),SG,de,983.0,9614.0,True,983.0,1.0
3110,8733,3342,Eschenbach (SG),SG,de,4716.0,9614.0,True,4716.0,1.0
3111,8734,3342,Eschenbach (SG),SG,de,786.0,9614.0,True,786.0,1.0
3115,8739,3341,Gommiswald,SG,de,745.0,5316.0,True,745.0,1.0
3105,8725,3341,Gommiswald,SG,de,1168.0,5316.0,True,1168.0,1.0
3113,8737,3341,Gommiswald,SG,de,1863.0,5316.0,True,1863.0,1.0
3114,8738,3341,Gommiswald,SG,de,1275.0,5316.0,True,1275.0,1.0
3117,8751,1218,Spiringen,UR,de,38.0,842.0,True,38.0,1.0
2186,6464,1218,Spiringen,UR,de,811.0,842.0,True,811.0,1.0
3121,8755,1632,Glarus,GL,de,2671.0,12539.0,True,2671.0,1.0
3116,8750,1632,Glarus,GL,de,6801.0,12539.0,True,6801.0,1.0
3120,8754,1632,Glarus,GL,de,3083.0,12539.0,True,3083.0,1.0
3136,8784,1631,Glarus Süd,GL,de,274.0,9480.0,True,274.0,1.0
3122,8756,1631,Glarus Süd,GL,de,1000.0,9480.0,True,1000.0,1.0
3125,8762,1631,Glarus Süd,GL,de,3178.0,9480.0,True,3178.0,1.0
3126,8765,1631,Glarus Süd,GL,de,589.0,9480.0,True,589.0,1.0
3127,8766,1631,Glarus Süd,GL,de,270.0,9480.0,True,270.0,1.0
3128,8767,1631,Glarus Süd,GL,de,603.0,9480.0,True,603.0,1.0
3129,8772,1631,Glarus Süd,GL,de,262.0,9480.0,True,262.0,1.0
3130,8773,1631,Glarus Süd,GL,de,610.0,9480.0,True,610.0,1.0
3131,8774,1631,Glarus Süd,GL,de,152.0,9480.0,True,152.0,1.0
3132,8775,1631,Glarus Süd,GL,de,810.0,9480.0,True,810.0,1.0
3133,8777,1631,Glarus Süd,GL,de,374.0,9480.0,True,374.0,1.0
3134,8782,1631,Glarus Süd,GL,de,352.0,9480.0,True,352.0,1.0
3135,8783,1631,Glarus Süd,GL,de,991.0,9480.0,True,991.0,1.0
3137,8800,141,Thalwil,ZH,de,15683.0,18278.0,True,15683.0,1.0
2798,8136,141,Thalwil,ZH,de,2595.0,18278.0,True,2595.0,1.0
3138,8802,135,Kilchberg (ZH),ZH,de,9201.0,9207.0,True,9207.0,1.000652103032279
3139,8803,139,Rüschlikon,ZH,de,6119.0,6113.0,True,6113.0,0.9990194476221604
3147,8816,295,Horgen,ZH,de,2151.0,23090.0,True,2151.0,1.0
2797,8135,295,Horgen,ZH,de,7959.0,23090.0,True,57.0,0.007161703731624576
2796,8135,136,Langnau am Albis,ZH,de,7959.0,7902.0,True,7902.0,0.9928382962683754
3145,8810,295,Horgen,ZH,de,20547.0,23090.0,True,20547.0,1.0
3146,8815,295,Horgen,ZH,de,335.0,23090.0,True,335.0,1.0
3150,8825,293,Wädenswil,ZH,de,894.0,24832.0,True,894.0,1.0
3140,8804,293,Wädenswil,ZH,de,6049.0,24832.0,True,6049.0,1.0
3148,8820,293,Wädenswil,ZH,de,16068.0,24832.0,True,16068.0,1.0
3149,8824,293,Wädenswil,ZH,de,1821.0,24832.0,True,1821.0,1.0
3151,8832,1322,Freienbach,SZ,de,10794.0,16520.0,True,3409.0,0.3158236057068742
3152,8832,1323,Wollerau,SZ,de,10794.0,7385.0,True,7385.0,0.6841763942931258
3085,8640,1322,Freienbach,SZ,de,8620.0,16520.0,True,4310.0,0.5
3086,8640,3340,Rapperswil-Jona,SG,de,8620.0,27483.0,True,4310.0,0.5
3142,8806,1322,Freienbach,SZ,de,2257.0,16520.0,True,2257.0,1.0
3143,8807,1322,Freienbach,SZ,de,3062.0,16520.0,True,3062.0,1.0
3144,8808,1322,Freienbach,SZ,de,7467.0,16520.0,True,7467.0,1.0
3087,8645,3340,Rapperswil-Jona,SG,de,17729.0,27483.0,True,17729.0,1.0
3088,8646,3340,Rapperswil-Jona,SG,de,1210.0,27483.0,True,1210.0,1.0
3099,8715,3340,Rapperswil-Jona,SG,de,149.0,27483.0,True,149.0,1.0
3153,8833,138,Richterswil,ZH,de,3148.0,13670.0,True,3148.0,1.0
3141,8805,138,Richterswil,ZH,de,10529.0,13670.0,True,10529.0,1.0
3155,8835,1321,Feusisberg,SZ,de,1678.0,5427.0,True,1678.0,1.0
3154,8834,1321,Feusisberg,SZ,de,3770.0,5427.0,True,3770.0,1.0
3160,8843,1368,Oberiberg,SZ,de,854.0,878.0,True,878.0,1.0281030444964872
3162,8845,1375,Unteriberg,SZ,de,441.0,2414.0,True,441.0,1.0
3159,8842,1375,Unteriberg,SZ,de,2004.0,2414.0,True,2004.0,1.0
3164,8847,1301,Einsiedeln,SZ,de,534.0,16247.0,True,534.0,1.0
3156,8836,1301,Einsiedeln,SZ,de,1176.0,16247.0,True,1176.0,1.0
3157,8840,1301,Einsiedeln,SZ,de,11401.0,16247.0,True,11401.0,1.0
3158,8841,1301,Einsiedeln,SZ,de,1378.0,16247.0,True,1378.0,1.0
3161,8844,1301,Einsiedeln,SZ,de,698.0,16247.0,True,698.0,1.0
3163,8846,1301,Einsiedeln,SZ,de,1139.0,16247.0,True,1139.0,1.0
3165,8849,1361,Alpthal,SZ,de,611.0,613.0,True,613.0,1.0032733224222585
3166,8852,1341,Altendorf,SZ,de,7105.0,7111.0,True,7111.0,1.000844475721323
3167,8853,1344,Lachen,SZ,de,9154.0,9137.0,True,9137.0,0.9981428883548176
3170,8855,1349,Wangen (SZ),SZ,de,3788.0,5344.0,True,5344.0,1.4107708553326292
3171,8856,1347,Tuggen,SZ,de,3205.0,3317.0,True,3317.0,1.0349453978159127
3172,8857,1348,Vorderthal,SZ,de,1014.0,1014.0,True,1014.0,1.0
3173,8858,1343,Innerthal,SZ,de,178.0,178.0,True,178.0,1.0
3175,8863,1346,Schübelbach,SZ,de,2571.0,9289.0,True,2571.0,1.0
3169,8854,1346,Schübelbach,SZ,de,10993.0,9289.0,True,5716.0,0.5199672518875648
3168,8854,1342,Galgenen,SZ,de,10993.0,5277.0,True,5277.0,0.4800327481124352
3174,8862,1346,Schübelbach,SZ,de,2646.0,9289.0,True,2646.0,1.0
3176,8864,1345,Reichenburg,SZ,de,3891.0,3891.0,True,3891.0,1.0
3178,8866,3315,Schänis,SG,de,455.0,3923.0,True,455.0,1.0
3102,8718,3315,Schänis,SG,de,3081.0,3923.0,True,3081.0,1.0
3104,8723,3315,Schänis,SG,de,784.0,3923.0,True,784.0,1.0
3181,8872,3316,Weesen,SG,de,2198.0,1753.0,True,1753.0,0.7975432211101001
3182,8873,3311,Amden,SG,de,1490.0,1876.0,True,1876.0,1.2590604026845638
3183,8874,1630,Glarus Nord,GL,de,445.0,18832.0,True,445.0,1.0
3118,8752,1630,Glarus Nord,GL,de,4698.0,18832.0,True,4698.0,1.0
3119,8753,1630,Glarus Nord,GL,de,4122.0,18832.0,True,4122.0,1.0
3123,8757,1630,Glarus Nord,GL,de,489.0,18832.0,True,489.0,1.0
3124,8758,1630,Glarus Nord,GL,de,491.0,18832.0,True,491.0,1.0
3177,8865,1630,Glarus Nord,GL,de,2369.0,18832.0,True,2369.0,1.0
3179,8867,1630,Glarus Nord,GL,de,3784.0,18832.0,True,3784.0,1.0
3180,8868,1630,Glarus Nord,GL,de,1965.0,18832.0,True,1965.0,1.0
3191,8885,3295,Quarten,SG,de,538.0,2988.0,True,538.0,1.0
3184,8877,3295,Quarten,SG,de,718.0,2988.0,True,718.0,1.0
3185,8878,3295,Quarten,SG,de,40.0,2988.0,True,40.0,1.0
3188,8882,3295,Quarten,SG,de,893.0,2988.0,True,893.0,1.0
3189,8883,3295,Quarten,SG,de,392.0,2988.0,True,392.0,1.0
3190,8884,3295,Quarten,SG,de,364.0,2988.0,True,364.0,1.0
3195,8889,3293,Mels,SG,de,560.0,8716.0,True,560.0,1.0
2624,7325,3293,Mels,SG,de,98.0,8716.0,True,98.0,1.0
2625,7326,3293,Mels,SG,de,109.0,8716.0,True,109.0,1.0
3192,8886,3293,Mels,SG,de,151.0,8716.0,True,151.0,1.0
3193,8887,3293,Mels,SG,de,6357.0,8716.0,True,6357.0,1.0
3194,8888,3293,Mels,SG,de,1460.0,8716.0,True,1460.0,1.0
3197,8892,3298,Walenstadt,SG,de,671.0,5728.0,True,671.0,1.0
3186,8880,3298,Walenstadt,SG,de,4478.0,5728.0,True,4478.0,1.0
3187,8881,3298,Walenstadt,SG,de,573.0,5728.0,True,573.0,1.0
3203,8898,3292,Flums,SG,de,97.0,4964.0,True,97.0,1.0
3196,8890,3292,Flums,SG,de,3497.0,4964.0,True,3497.0,1.0
3198,8893,3292,Flums,SG,de,399.0,4964.0,True,399.0,1.0
3199,8894,3292,Flums,SG,de,176.0,4964.0,True,176.0,1.0
3200,8895,3292,Flums,SG,de,212.0,4964.0,True,212.0,1.0
3201,8896,3292,Flums,SG,de,410.0,4964.0,True,410.0,1.0
3202,8897,3292,Flums,SG,de,220.0,4964.0,True,220.0,1.0
3204,8902,250,Urdorf,ZH,de,10073.0,10019.0,True,10019.0,0.9946391343194679
3205,8903,242,Birmensdorf (ZH),ZH,de,6907.0,6909.0,True,6909.0,1.0002895613146083
3206,8904,241,Aesch (ZH),ZH,de,1709.0,1709.0,True,1709.0,1.0
3207,8905,4061,Arni (AG),AG,de,2531.0,1888.0,True,1888.0,0.7459502173054129
3208,8905,4084,Islisberg,AG,de,2531.0,643.0,True,643.0,0.2540497826945871
3209,8906,3,Bonstetten,ZH,de,5610.0,5610.0,True,5610.0,1.0
3210,8907,14,Wettswil am Albis,ZH,de,5281.0,5281.0,True,5281.0,1.0
3211,8908,5,Hedingen,ZH,de,3795.0,3795.0,True,3795.0,1.0
3213,8910,2,Affoltern am Albis,ZH,de,11002.0,12289.0,True,11002.0,1.0
3212,8909,2,Affoltern am Albis,ZH,de,1287.0,12289.0,True,1287.0,1.0
3214,8911,12,Rifferswil,ZH,de,1148.0,1148.0,True,1148.0,1.0
3215,8912,10,Obfelden,ZH,de,5779.0,5779.0,True,5779.0,1.0
3216,8913,11,Ottenbach,ZH,de,2704.0,2704.0,True,2704.0,1.0
3217,8914,1,Aeugst am Albis,ZH,de,2014.0,2014.0,True,2014.0,1.0
3219,8916,4071,Jonen,AG,de,2210.0,2210.0,True,2210.0,1.0
3220,8917,4073,Oberlunkhofen,AG,de,2079.0,2079.0,True,2079.0,1.0
3221,8918,4079,Unterlunkhofen,AG,de,1499.0,1499.0,True,1499.0,1.0
3222,8919,4238,Rottenschwil,AG,de,911.0,911.0,True,911.0,1.0
3223,8925,4,Hausen am Albis,ZH,de,985.0,3801.0,True,985.0,1.0
3218,8915,4,Hausen am Albis,ZH,de,2796.0,3801.0,True,2796.0,1.0
3224,8926,6,Kappel am Albis,ZH,de,1245.0,1245.0,True,1245.0,1.0
3225,8932,9,Mettmenstetten,ZH,de,5380.0,5380.0,True,5380.0,1.0
3226,8933,8,Maschwanden,ZH,de,641.0,641.0,True,641.0,1.0
3227,8934,7,Knonau,ZH,de,2369.0,2369.0,True,2369.0,1.0
3228,8942,137,Oberrieden,ZH,de,5122.0,5122.0,True,5122.0,1.0
3230,8952,247,Schlieren,ZH,de,19827.0,19881.0,True,19881.0,1.002723558783477
3231,8953,243,Dietikon,ZH,de,28067.0,28057.0,True,28057.0,0.9996437096946592
3232,8954,244,Geroldswil,ZH,de,4166.0,5046.0,True,4166.0,1.0
3229,8951,244,Geroldswil,ZH,de,3037.0,5046.0,True,3037.0,1.0
3233,8955,246,Oetwil an der Limmat,ZH,de,2529.0,2529.0,True,2529.0,1.0
3234,8956,4030,Killwangen,AG,de,2051.0,2051.0,True,2051.0,1.0
3235,8957,4040,Spreitenbach,AG,de,12116.0,12126.0,True,12126.0,1.000825354902608
3236,8962,4023,Bergdietikon,AG,de,2905.0,2909.0,True,2909.0,1.0013769363166953
3237,8964,4075,Rudolfstetten-Friedlisberg,AG,de,4550.0,4546.0,True,4546.0,0.9991208791208791
3238,8965,4062,Berikon,AG,de,4745.0,4749.0,True,4749.0,1.0008429926238145
3239,8966,4074,Oberwil-Lieli,AG,de,2501.0,2501.0,True,2501.0,1.0
3240,8967,4081,Widen,AG,de,3851.0,3845.0,True,3845.0,0.9984419631264606
3248,9016,3203,St. Gallen,SG,de,9973.0,76213.0,True,9973.0,1.0
3241,9000,3203,St. Gallen,SG,de,35440.0,76213.0,True,35440.0,1.0
3242,9008,3203,St. Gallen,SG,de,8412.0,76213.0,True,8412.0,1.0
3243,9010,3203,St. Gallen,SG,de,2638.0,76213.0,True,2638.0,1.0
3244,9011,3203,St. Gallen,SG,de,2950.0,76213.0,True,2950.0,1.0
3245,9012,3203,St. Gallen,SG,de,2031.0,76213.0,True,2031.0,1.0
3246,9014,3203,St. Gallen,SG,de,10480.0,76213.0,True,10480.0,1.0
3247,9015,3203,St. Gallen,SG,de,4486.0,76213.0,True,4486.0,1.0
3250,9032,3442,Gaiserwald,SG,de,2938.0,8389.0,True,2938.0,1.0
3249,9030,3442,Gaiserwald,SG,de,5469.0,8389.0,True,5469.0,1.0
3251,9033,3219,Untereggen,SG,de,1020.0,1034.0,True,1034.0,1.0137254901960784
3253,9035,3031,Grub (AR),AR,de,936.0,980.0,True,980.0,1.047008547008547
3254,9036,3212,Eggersriet,SG,de,515.0,2334.0,True,515.0,1.0
3252,9034,3212,Eggersriet,SG,de,1783.0,2334.0,True,1783.0,1.0
3256,9038,3034,Rehetobel,AR,de,1773.0,1726.0,True,1726.0,0.9734912577552172
3257,9042,3023,Speicher,AR,de,3747.0,4434.0,True,3747.0,1.0
3255,9037,3023,Speicher,AR,de,780.0,4434.0,True,780.0,1.0
3258,9043,3025,Trogen,AR,de,1835.0,1822.0,True,1822.0,0.9929155313351499
3259,9044,3036,Wald (AR),AR,de,881.0,882.0,True,882.0,1.0011350737797957
3266,9055,3021,Bühler,AR,de,1961.0,1860.0,True,1860.0,0.9484956654767975
3267,9056,3022,Gais,AR,de,3011.0,3066.0,True,3066.0,1.0182663566921288
3270,9058,3103,Rüte,AI,de,476.0,3752.0,True,476.0,1.0
3261,9050,3103,Rüte,AI,de,10662.0,3752.0,True,2434.5,0.22833427124366912
3260,9050,3101,Appenzell,AI,de,10662.0,5793.0,True,5793.0,0.5433314575126618
3262,9050,3104,Schlatt-Haslen,AI,de,10662.0,1126.0,True,2434.5,0.22833427124366912
3268,9057,3103,Rüte,AI,de,1087.0,3752.0,True,-1167.0,-1.0735970561177552
3269,9057,3105,Schwende,AI,de,1087.0,2254.0,True,2254.0,2.0735970561177552
3265,9054,3104,Schlatt-Haslen,AI,de,686.0,1126.0,True,686.0,1.0
3271,9062,3024,Teufen (AR),AR,de,489.0,6364.0,True,489.0,1.0
3263,9052,3024,Teufen (AR),AR,de,1794.0,6364.0,True,1794.0,1.0
3264,9053,3024,Teufen (AR),AR,de,4067.0,6364.0,True,4067.0,1.0
3272,9063,3005,Stein (AR),AR,de,1381.0,1388.0,True,1388.0,1.005068790731354
3273,9064,3002,Hundwil,AR,de,713.0,968.0,True,968.0,1.3576437587657784
3275,9103,3004,Schwellbrunn,AR,de,1430.0,1550.0,True,1550.0,1.083916083916084
3276,9104,3007,Waldstatt,AR,de,1798.0,1803.0,True,1803.0,1.0027808676307008
